"","tf","confidence","target","mor"
"24497","ZNF197","D","SF3A3",1
"24498","ZNF197","D","SH3GL1",1
"24499","ZNF197","D","SHANK2",1
"24500","ZNF197","D","SHISA7",1
"24501","ZNF197","D","SIPA1L3",1
"24502","ZNF197","D","SIRPAP1",1
"24503","ZNF197","D","SKIL",1
"24504","ZNF197","D","SLC25A21",1
"24505","ZNF197","D","SLC37A1",1
"24506","ZNF197","D","SLC4A1",1
"24507","ZNF197","D","SLC4A2",1
"24508","ZNF197","D","SLC6A5",1
"24509","ZNF197","D","SLK",1
"24510","ZNF197","D","SLX4IP",1
"24511","ZNF197","D","SMARCA4",1
"24512","ZNF197","D","SMARCB1",1
"24513","ZNF197","D","SMIM13",1
"24514","ZNF197","D","SMURF1",1
"24515","ZNF197","D","SNAP25",1
"24516","ZNF197","D","SNX12",1
"24517","ZNF197","D","SPATA46",1
"24518","ZNF197","D","SPTAN1",1
"24519","ZNF197","D","SRC",1
"24520","ZNF197","D","SREBF2-AS1",1
"24521","ZNF197","D","SRSF6",1
"24522","ZNF197","D","ST3GAL2",1
"24523","ZNF197","D","ST7",1
"24524","ZNF197","D","STAP2",1
"24525","ZNF197","D","STAT3",1
"24526","ZNF197","D","STAT5B",1
"24527","ZNF197","D","STAU2",1
"24528","ZNF197","D","STRIP1",1
"24529","ZNF197","D","SUMO2",1
"24530","ZNF197","D","SUMO3",1
"24531","ZNF197","D","SYN1",1
"24532","ZNF197","D","SYNGR1",1
"24533","ZNF197","D","SYNJ2",1
"24534","ZNF197","D","SYT5",1
"24535","ZNF197","D","SZRD1",1
"24536","ZNF197","D","TADA2A",1
"24537","ZNF197","D","TAL1",1
"24538","ZNF197","D","TARBP1",1
"24539","ZNF197","D","TBX6",1
"24540","ZNF197","D","TCEA2",1
"24541","ZNF197","D","TESC",1
"24542","ZNF197","D","TGFBR3",1
"24543","ZNF197","D","THADA",1
"24544","ZNF197","D","TM2D2",1
"24545","ZNF197","D","TMEM11",1
"24546","ZNF197","D","TMEM160",1
"24547","ZNF197","D","TOR1A",1
"24548","ZNF197","D","TPGS1",1
"24549","ZNF197","D","TRAF1",1
"24550","ZNF197","D","TRAF7",1
"24551","ZNF197","D","TRIB3",1
"24552","ZNF197","D","TRIM67",1
"24553","ZNF197","D","TSNAXIP1",1
"24554","ZNF197","D","TSSC4",1
"24555","ZNF197","D","TVP23BP2",1
"24556","ZNF197","D","UAP1L1",1
"24557","ZNF197","D","UBAC1",1
"24558","ZNF197","D","UBE2E2",1
"24559","ZNF197","D","UBE2E3",1
"24560","ZNF197","D","UBE2F",1
"24561","ZNF197","D","UBE2L3",1
"24562","ZNF197","D","UBE2O",1
"24563","ZNF197","D","UBE2V1P4",1
"24564","ZNF197","D","UBE3C",1
"24565","ZNF197","D","UCP3",1
"24566","ZNF197","D","UFD1",1
"24567","ZNF197","D","UGCG",1
"24568","ZNF197","D","UNK",1
"24569","ZNF197","D","USE1",1
"24570","ZNF197","D","USF2",1
"24571","ZNF197","D","USP20",1
"24572","ZNF197","D","USP31",1
"24573","ZNF197","D","USP5",1
"24574","ZNF197","D","VARS2",1
"24575","ZNF197","D","VRK3",1
"24576","ZNF197","D","VSIR",1
"24577","ZNF197","D","XKR7",1
"24578","ZNF197","D","Y_RNA.262",1
"24579","ZNF197","D","Y_RNA.279",1
"24580","ZNF197","D","Y_RNA.364",1
"24581","ZNF197","D","Y_RNA.41",1
"24582","ZNF197","D","Y_RNA.70",1
"24583","ZNF197","D","ZBTB12",1
"24584","ZNF197","D","ZBTB14",1
"24585","ZNF197","D","ZBTB8OS",1
"24586","ZNF197","D","ZFP37",1
"24587","ZNF197","D","ZMYND8",1
"24588","ZNF197","D","ZNF23",1
"24589","ZNF197","D","ZNF32",1
"24590","ZNF197","D","ZNF331",1
"24591","ZNF197","D","ZNF341",1
"24592","ZNF197","D","ZNF367",1
"24593","ZNF197","D","ZNF585A",1
"24594","ZNF197","D","ZNF749",1
"24595","ZNF197","D","ZSCAN31",1
"24596","ZNF207","D","ABR",1
"24597","ZNF207","D","AC008697.1",1
"24598","ZNF207","D","AC104534.3",1
"24599","ZNF207","D","ACBD5",1
"24600","ZNF207","D","ACKR3",1
"24601","ZNF207","D","ACOT7",1
"24602","ZNF207","D","ACTB",1
"24603","ZNF207","D","ADAM8",1
"24604","ZNF207","D","ADAP1",1
"24605","ZNF207","D","ADCY7",1
"24606","ZNF207","D","AGPAT5",1
"24607","ZNF207","D","AHCYL2",1
"24608","ZNF207","D","AHNAK",1
"24609","ZNF207","D","AHRR",1
"24610","ZNF207","D","AKAP13",1
"24611","ZNF207","D","AKNA",1
"24612","ZNF207","D","ALDOA",1
"24613","ZNF207","D","ALOX5AP",1
"24614","ZNF207","D","AMPD3",1
"24615","ZNF207","D","ANGPTL6",1
"24616","ZNF207","D","ANP32A",1
"24617","ZNF207","D","ANP32B",1
"24618","ZNF207","D","ANXA2R",1
"24619","ZNF207","D","ANXA6",1
"24620","ZNF207","D","AP2A2",1
"24621","ZNF207","D","AP3D1",1
"24622","ZNF207","D","ARAP1",1
"24623","ZNF207","D","ARFRP1",1
"24624","ZNF207","D","ARHGAP22",1
"24625","ZNF207","D","ARHGAP26",1
"24626","ZNF207","D","ARHGAP4",1
"24627","ZNF207","D","ARHGDIA",1
"24628","ZNF207","D","ARHGEF2",1
"24629","ZNF207","D","ARID1A",1
"24630","ZNF207","D","ARPC5L",1
"24631","ZNF207","D","ARSG",1
"24632","ZNF207","D","ASB2",1
"24633","ZNF207","D","ATF7IP",1
"24634","ZNF207","D","ATXN2L",1
"24635","ZNF207","D","AUTS2",1
"24636","ZNF207","D","AZIN1",1
"24637","ZNF207","D","BAZ2A",1
"24638","ZNF207","D","BBC3",1
"24639","ZNF207","D","BCL2",1
"24640","ZNF207","D","BHLHE40",1
"24641","ZNF207","D","BISPR",1
"24642","ZNF207","D","BLK",1
"24643","ZNF207","D","BMF",1
"24644","ZNF207","D","BRD2",1
"24645","ZNF207","D","C14ORF159",1
"24646","ZNF207","D","C1ORF132",1
"24647","ZNF207","D","C20orf204",1
"24648","ZNF207","D","C5ORF56",1
"24649","ZNF207","D","C6ORF48",1
"24650","ZNF207","D","C7ORF49",1
"24651","ZNF207","D","CAMKK2",1
"24652","ZNF207","D","CANX",1
"24653","ZNF207","D","CAPZB",1
"24654","ZNF207","D","CARS2",1
"24655","ZNF207","D","CBFA2T3",1
"24656","ZNF207","D","CBX5",1
"24657","ZNF207","D","CBX7",1
"24658","ZNF207","D","CCDC12",1
"24659","ZNF207","D","CCDC88C",1
"24660","ZNF207","D","CCND2",1
"24661","ZNF207","D","CCNL2",1
"24662","ZNF207","D","CCR7",1
"24663","ZNF207","D","CD48",1
"24664","ZNF207","D","CD55",1
"24665","ZNF207","D","CD74",1
"24666","ZNF207","D","CD82",1
"24667","ZNF207","D","CDCA5",1
"24668","ZNF207","D","CDK17",1
"24669","ZNF207","D","CDK18",1
"24670","ZNF207","D","CDK5RAP3",1
"24671","ZNF207","D","CDKN1B",1
"24672","ZNF207","D","CELF1",1
"24673","ZNF207","D","CERS4",1
"24674","ZNF207","D","CFLAR",1
"24675","ZNF207","D","CHD2",1
"24676","ZNF207","D","CHD9",1
"24677","ZNF207","D","CIC",1
"24678","ZNF207","D","CIITA",1
"24679","ZNF207","D","CIRBP",1
"24680","ZNF207","D","CISTR",1
"24681","ZNF207","D","CLASP2",1
"24682","ZNF207","D","CLIC1",1
"24683","ZNF207","D","CLK3",1
"24684","ZNF207","D","CLK4",1
"24685","ZNF207","D","CMTM7",1
"24686","ZNF207","D","COA1",1
"24687","ZNF207","D","CORO7",1
"24688","ZNF207","D","CREB5",1
"24689","ZNF207","D","CSK",1
"24690","ZNF207","D","CSNK1D",1
"24691","ZNF207","D","CSNK1G2",1
"24692","ZNF207","D","CTBP1",1
"24693","ZNF207","D","CTC",1
"24694","ZNF207","D","CXXC5",1
"24695","ZNF207","D","CYTH1",1
"24696","ZNF207","D","CYTIP",1
"24697","ZNF207","D","DAZAP1",1
"24698","ZNF207","D","DCAKD",1
"24699","ZNF207","D","DDR1",1
"24700","ZNF207","D","DENND2D",1
"24701","ZNF207","D","DENND3",1
"24702","ZNF207","D","DGKA",1
"24703","ZNF207","D","DGKH",1
"24704","ZNF207","D","DIAPH1",1
"24705","ZNF207","D","DLG4",1
"24706","ZNF207","D","DLGAP4",1
"24707","ZNF207","D","DNAJB1",1
"24708","ZNF207","D","DNAJB12",1
"24709","ZNF207","D","DNASE1L3",1
"24710","ZNF207","D","DNMT3A",1
"24711","ZNF207","D","DOCK2",1
"24712","ZNF207","D","DPF3",1
"24713","ZNF207","D","DPYSL2",1
"24714","ZNF207","D","DTNB",1
"24715","ZNF207","D","DUSP22",1
"24716","ZNF207","D","DUSP4",1
"24717","ZNF207","D","DUSP5",1
"24718","ZNF207","D","ECE1",1
"24719","ZNF207","D","EDEM1",1
"24720","ZNF207","D","EEF1A1",1
"24721","ZNF207","D","EGR1",1
"24722","ZNF207","D","EGR2",1
"24723","ZNF207","D","EGR3",1
"24724","ZNF207","D","EHBP1L1",1
"24725","ZNF207","D","EHD1",1
"24726","ZNF207","D","EHD4",1
"24727","ZNF207","D","ELAVL1",1
"24728","ZNF207","D","EML2",1
"24729","ZNF207","D","ENO3",1
"24730","ZNF207","D","EPS8",1
"24731","ZNF207","D","ERCC1",1
"24732","ZNF207","D","FADS1",1
"24733","ZNF207","D","FAM107B",1
"24734","ZNF207","D","FAM118A",1
"24735","ZNF207","D","FAM174B",1
"24736","ZNF207","D","FAM189B",1
"24737","ZNF207","D","FAM193A",1
"24738","ZNF207","D","FAM228B",1
"24739","ZNF207","D","FCHO1",1
"24740","ZNF207","D","FGF11",1
"24741","ZNF207","D","FGR",1
"24742","ZNF207","D","FNBP1",1
"24743","ZNF207","D","FNDC11",1
"24744","ZNF207","D","FNDC3B",1
"24745","ZNF207","D","GAB2",1
"24746","ZNF207","D","GADD45B",1
"24747","ZNF207","D","GARNL3",1
"24748","ZNF207","D","GATAD2A",1
"24749","ZNF207","D","GDI2",1
"24750","ZNF207","D","GFI1",1
"24751","ZNF207","D","GNAI2",1
"24752","ZNF207","D","GNAS",1
"24753","ZNF207","D","GPR107",1
"24754","ZNF207","D","GPR137",1
"24755","ZNF207","D","GRK6",1
"24756","ZNF207","D","GSE1",1
"24757","ZNF207","D","GSTP1",1
"24758","ZNF207","D","GTF2I",1
"24759","ZNF207","D","H3-3B",1
"24760","ZNF207","D","HERC3",1
"24761","ZNF207","D","HERPUD1",1
"24762","ZNF207","D","HIC1",1
"24763","ZNF207","D","HIVEP1",1
"24764","ZNF207","D","HLA",1
"24765","ZNF207","D","HNRNPA2B1",1
"24766","ZNF207","D","HNRNPD",1
"24767","ZNF207","D","HNRNPF",1
"24768","ZNF207","D","HNRNPL",1
"24769","ZNF207","D","HNRNPUL1",1
"24770","ZNF207","D","HOOK2",1
"24771","ZNF207","D","HRAS",1
"24772","ZNF207","D","IDH1",1
"24773","ZNF207","D","IER5",1
"24774","ZNF207","D","IGF2BP3",1
"24775","ZNF207","D","IL12RB1",1
"24776","ZNF207","D","IL21R",1
"24777","ZNF207","D","IL4I1",1
"24778","ZNF207","D","ING1",1
"24779","ZNF207","D","ING5",1
"24780","ZNF207","D","INPP5D",1
"24781","ZNF207","D","IQGAP2",1
"24782","ZNF207","D","IQSEC1",1
"24783","ZNF207","D","IRF4",1
"24784","ZNF207","D","IRF5",1
"24785","ZNF207","D","IRF7",1
"24786","ZNF207","D","IRF8",1
"24787","ZNF207","D","JADE1",1
"24788","ZNF207","D","JADE2",1
"24789","ZNF207","D","JMJD1C",1
"24790","ZNF207","D","KAZALD1",1
"24791","ZNF207","D","KCNN2",1
"24792","ZNF207","D","KDM2A",1
"24793","ZNF207","D","KDM2B",1
"24794","ZNF207","D","KDM6B",1
"24795","ZNF207","D","KHNYN",1
"24796","ZNF207","D","KIAA0232",1
"24797","ZNF207","D","KLF13",1
"24798","ZNF207","D","KLF6",1
"24799","ZNF207","D","KSR1",1
"24800","ZNF207","D","LA16C",1
"24801","ZNF207","D","LAPTM5",1
"24802","ZNF207","D","LARP1",1
"24803","ZNF207","D","LASP1",1
"24804","ZNF207","D","LAT2",1
"24805","ZNF207","D","LCORL",1
"24806","ZNF207","D","LHFPL2",1
"24807","ZNF207","D","LIMD1",1
"24808","ZNF207","D","LIMD2",1
"24809","ZNF207","D","LINC",1
"24810","ZNF207","D","LINC00426",1
"24811","ZNF207","D","LINC00511",1
"24812","ZNF207","D","LINC00649",1
"24813","ZNF207","D","LINC00921",1
"24814","ZNF207","D","LINC01585",1
"24815","ZNF207","D","LONRF1",1
"24816","ZNF207","D","LPCAT1",1
"24817","ZNF207","D","LPIN1",1
"24818","ZNF207","D","LRRC14",1
"24819","ZNF207","D","LTBP4",1
"24820","ZNF207","D","LYN",1
"24821","ZNF207","D","LYST",1
"24822","ZNF207","D","LZTS2",1
"24823","ZNF207","D","MAD1L1",1
"24824","ZNF207","D","MADD",1
"24825","ZNF207","D","MALAT1",1
"24826","ZNF207","D","MAP3K6",1
"24827","ZNF207","D","MCFD2",1
"24828","ZNF207","D","MCMBP",1
"24829","ZNF207","D","MCRIP2",1
"24830","ZNF207","D","MECR",1
"24831","ZNF207","D","MEF2D",1
"24832","ZNF207","D","MELTF",1
"24833","ZNF207","D","MFNG",1
"24834","ZNF207","D","MGLL",1
"24835","ZNF207","D","MIB2",1
"24836","ZNF207","D","MICAL3",1
"24837","ZNF207","D","MIR34AHG",1
"24838","ZNF207","D","MIR4425",1
"24839","ZNF207","D","MIR4462",1
"24840","ZNF207","D","MKNK2",1
"24841","ZNF207","D","MNT",1
"24842","ZNF207","D","MOB3A",1
"24843","ZNF207","D","MREG",1
"24844","ZNF207","D","MTERF4",1
"24845","ZNF207","D","MVB12A",1
"24846","ZNF207","D","MYH9",1
"24847","ZNF207","D","MYO1C",1
"24848","ZNF207","D","NAA60",1
"24849","ZNF207","D","NADK",1
"24850","ZNF207","D","NCF4",1
"24851","ZNF207","D","NCL",1
"24852","ZNF207","D","NCOA7",1
"24853","ZNF207","D","NCOR2",1
"24854","ZNF207","D","NEAT1",1
"24855","ZNF207","D","NEK6",1
"24856","ZNF207","D","NFATC1",1
"24857","ZNF207","D","NFATC4",1
"24858","ZNF207","D","NFE2L2",1
"24859","ZNF207","D","NFKB2",1
"24860","ZNF207","D","NFKBIA",1
"24861","ZNF207","D","NFKBIE",1
"24862","ZNF207","D","NFKBIZ",1
"24863","ZNF207","D","NIN",1
"24864","ZNF207","D","NLRC5",1
"24865","ZNF207","D","NOP14",1
"24866","ZNF207","D","NOP58",1
"24867","ZNF207","D","NR1D1",1
"24868","ZNF207","D","NR3C1",1
"24869","ZNF207","D","NR4A1",1
"24870","ZNF207","D","NR4A2",1
"24871","ZNF207","D","NSMCE1",1
"24872","ZNF207","D","NSMF",1
"24873","ZNF207","D","NTMT1",1
"24874","ZNF207","D","NUCB2",1
"24875","ZNF207","D","NUMA1",1
"24876","ZNF207","D","P2RY8",1
"24877","ZNF207","D","PAM",1
"24878","ZNF207","D","PARP10",1
"24879","ZNF207","D","PARVB",1
"24880","ZNF207","D","PARVG",1
"24881","ZNF207","D","PAX5",1
"24882","ZNF207","D","PCBP1",1
"24883","ZNF207","D","PCGF1",1
"24884","ZNF207","D","PDE4A",1
"24885","ZNF207","D","PER1",1
"24886","ZNF207","D","PFKFB3",1
"24887","ZNF207","D","PHF19",1
"24888","ZNF207","D","PIEZO2",1
"24889","ZNF207","D","PIGX",1
"24890","ZNF207","D","PIK3CD",1
"24891","ZNF207","D","PIK3R2",1
"24892","ZNF207","D","PIK3R5",1
"24893","ZNF207","D","PKM",1
"24894","ZNF207","D","PKMYT1",1
"24895","ZNF207","D","PLA1A",1
"24896","ZNF207","D","PLCG1",1
"24897","ZNF207","D","PLCG2",1
"24898","ZNF207","D","PLD1",1
"24899","ZNF207","D","PLEC",1
"24900","ZNF207","D","PLEKHO1",1
"24901","ZNF207","D","PLXNB2",1
"24902","ZNF207","D","PLXNC1",1
"24903","ZNF207","D","PMAIP1",1
"24904","ZNF207","D","PNPLA8",1
"24905","ZNF207","D","POU2AF1",1
"24906","ZNF207","D","PPCDC",1
"24907","ZNF207","D","PPP1R18",1
"24908","ZNF207","D","PPP1R9B",1
"24909","ZNF207","D","PPP3CC",1
"24910","ZNF207","D","PPP6R1",1
"24911","ZNF207","D","PRDM2",1
"24912","ZNF207","D","PREX1",1
"24913","ZNF207","D","PRKCE",1
"24914","ZNF207","D","PRKCH",1
"24915","ZNF207","D","PRLR",1
"24916","ZNF207","D","PRMT1",1
"24917","ZNF207","D","PRPF31",1
"24918","ZNF207","D","PRR14",1
"24919","ZNF207","D","PSD2",1
"24920","ZNF207","D","PSMB9",1
"24921","ZNF207","D","PSTPIP1",1
"24922","ZNF207","D","PTCH1",1
"24923","ZNF207","D","PTK2B",1
"24924","ZNF207","D","PTP4A1",1
"24925","ZNF207","D","PTPA",1
"24926","ZNF207","D","PTPN18",1
"24927","ZNF207","D","PTPN6",1
"24928","ZNF207","D","RAB27A",1
"24929","ZNF207","D","RAB30",1
"24930","ZNF207","D","RABAC1",1
"24931","ZNF207","D","RAC2",1
"24932","ZNF207","D","RAD51B",1
"24933","ZNF207","D","RALGDS",1
"24934","ZNF207","D","RAPGEF1",1
"24935","ZNF207","D","RARA",1
"24936","ZNF207","D","RASGRP1",1
"24937","ZNF207","D","RASSF5",1
"24938","ZNF207","D","RBBP7",1
"24939","ZNF207","D","RBM17",1
"24940","ZNF207","D","RFFL",1
"24941","ZNF207","D","RFTN1",1
"24942","ZNF207","D","RGS3",1
"24943","ZNF207","D","RHBDF2",1
"24944","ZNF207","D","RHEB",1
"24945","ZNF207","D","RHOBTB3",1
"24946","ZNF207","D","RHOF",1
"24947","ZNF207","D","RHOH",1
"24948","ZNF207","D","RHOV",1
"24949","ZNF207","D","RIN3",1
"24950","ZNF207","D","RMI2",1
"24951","ZNF207","D","RNF166",1
"24952","ZNF207","D","RNF31",1
"24953","ZNF207","D","RNF38",1
"24954","ZNF207","D","RNF4",1
"24955","ZNF207","D","RNH1",1
"24956","ZNF207","D","RNPEPL1",1
"24957","ZNF207","D","RNU2-1",1
"24958","ZNF207","D","RPL13A",1
"24959","ZNF207","D","RPL18",1
"24960","ZNF207","D","RPL27A",1
"24961","ZNF207","D","RPL3",1
"24962","ZNF207","D","RPS6KA1",1
"24963","ZNF207","D","RTN4",1
"24964","ZNF207","D","RUNX3",1
"24965","ZNF207","D","SAMD4A",1
"24966","ZNF207","D","SEC14L1",1
"24967","ZNF207","D","SEMA4B",1
"24968","ZNF207","D","SEMA4C",1
"24969","ZNF207","D","SEMA4D",1
"24970","ZNF207","D","SEPTIN2",1
"24971","ZNF207","D","SEPTIN9",1
"24972","ZNF207","D","SERPINB8",1
"24973","ZNF207","D","SERTAD2",1
"24974","ZNF207","D","SFMBT2",1
"24975","ZNF207","D","SGMS1",1
"24976","ZNF207","D","SH2B3",1
"24977","ZNF207","D","SH3BP1",1
"24978","ZNF207","D","SH3TC1",1
"24979","ZNF207","D","SIDT2",1
"24980","ZNF207","D","SIPA1",1
"24981","ZNF207","D","SIPA1L3",1
"24982","ZNF207","D","SLC15A3",1
"24983","ZNF207","D","SLC15A4",1
"24984","ZNF207","D","SLC16A3",1
"24985","ZNF207","D","SLC1A5",1
"24986","ZNF207","D","SLC25A46",1
"24987","ZNF207","D","SLC38A1",1
"24988","ZNF207","D","SLC3A2",1
"24989","ZNF207","D","SLC43A2",1
"24990","ZNF207","D","SLC9A1",1
"24991","ZNF207","D","SLC9A5",1
"24992","ZNF207","D","SMAD3",1
"24993","ZNF207","D","SMAD7",1
"24994","ZNF207","D","SMG6",1
"24995","ZNF207","D","SNX11",1
"24996","ZNF207","D","SNX22",1
"24997","ZNF207","D","SNX8",1
"24998","ZNF207","D","SOD2",1
"24999","ZNF207","D","SP140",1
"25000","ZNF207","D","SPHK1",1
"25001","ZNF207","D","SPRY1",1
"25002","ZNF207","D","SPRY2",1
"25003","ZNF207","D","SRC",1
"25004","ZNF207","D","SREBF1",1
"25005","ZNF207","D","SRSF7",1
"25006","ZNF207","D","SSBP4",1
"25007","ZNF207","D","ST3GAL1",1
"25008","ZNF207","D","ST3GAL5",1
"25009","ZNF207","D","ST3GAL6",1
"25010","ZNF207","D","ST6GAL1",1
"25011","ZNF207","D","ST6GALNAC4",1
"25012","ZNF207","D","ST6GALNAC6",1
"25013","ZNF207","D","STARD13",1
"25014","ZNF207","D","STK10",1
"25015","ZNF207","D","STK17B",1
"25016","ZNF207","D","STK24",1
"25017","ZNF207","D","STPG1",1
"25018","ZNF207","D","SUB1",1
"25019","ZNF207","D","SUSD3",1
"25020","ZNF207","D","TACC1",1
"25021","ZNF207","D","TBC1D1",1
"25022","ZNF207","D","TBCD",1
"25023","ZNF207","D","TBXAS1",1
"25024","ZNF207","D","TCF25",1
"25025","ZNF207","D","TCF7",1
"25026","ZNF207","D","TFEB",1
"25027","ZNF207","D","TGIF1",1
"25028","ZNF207","D","THEMIS2",1
"25029","ZNF207","D","THUMPD3",1
"25030","ZNF207","D","TK2",1
"25031","ZNF207","D","TLR1",1
"25032","ZNF207","D","TMBIM1",1
"25033","ZNF207","D","TMBIM6",1
"25034","ZNF207","D","TMC6",1
"25035","ZNF207","D","TMCO1",1
"25036","ZNF207","D","TNFAIP8",1
"25037","ZNF207","D","TNFRSF13C",1
"25038","ZNF207","D","TNIP1",1
"25039","ZNF207","D","TP53I13",1
"25040","ZNF207","D","TPD52",1
"25041","ZNF207","D","TPM4",1
"25042","ZNF207","D","TRABD",1
"25043","ZNF207","D","TRAF1",1
"25044","ZNF207","D","TRAF3IP3",1
"25045","ZNF207","D","TRAPPC9",1
"25046","ZNF207","D","TRIB1",1
"25047","ZNF207","D","TRPV2",1
"25048","ZNF207","D","TSPAN14",1
"25049","ZNF207","D","TSPOAP1",1
"25050","ZNF207","D","TTC7A",1
"25051","ZNF207","D","TUBA4A",1
"25052","ZNF207","D","TXNL4A",1
"25053","ZNF207","D","TXNRD1",1
"25054","ZNF207","D","UBAC2",1
"25055","ZNF207","D","UBALD2",1
"25056","ZNF207","D","UBC",1
"25057","ZNF207","D","UBE2F",1
"25058","ZNF207","D","UBE2Z",1
"25059","ZNF207","D","UBTF",1
"25060","ZNF207","D","UST",1
"25061","ZNF207","D","VASP",1
"25062","ZNF207","D","VEGFA",1
"25063","ZNF207","D","VGLL4",1
"25064","ZNF207","D","VOPP1",1
"25065","ZNF207","D","WARS1",1
"25066","ZNF207","D","WDFY1",1
"25067","ZNF207","D","WDR74",1
"25068","ZNF207","D","WDR81",1
"25069","ZNF207","D","WDR82",1
"25070","ZNF207","D","WNT10A",1
"25071","ZNF207","D","XPO6",1
"25072","ZNF207","D","XXYLT1",1
"25073","ZNF207","D","XYLT1",1
"25074","ZNF207","D","YWHAZ",1
"25075","ZNF207","D","YY1",1
"25076","ZNF207","D","ZC3H12A",1
"25077","ZNF207","D","ZC3H12D",1
"25078","ZNF207","D","ZFAT",1
"25079","ZNF207","D","ZFP36L1",1
"25080","ZNF207","D","ZFP90",1
"25081","ZNF207","D","ZMIZ1",1
"25082","ZNF207","D","ZNF131",1
"25083","ZNF207","D","ZNF263",1
"25084","ZNF207","D","ZNF331",1
"25085","ZNF207","D","ZNF584",1
"25086","ZNF207","D","ZNF787",1
"25087","ZNF207","D","ZZEF1",1
"25088","ZNF217","C","ARID5B",1
"25089","ZNF217","C","CEMIP2",1
"25090","ZNF217","C","FMN1",1
"25091","ZNF217","C","FNDC3B",1
"25092","ZNF217","C","IL1R1",1
"25093","ZNF217","C","IQGAP1",1
"25094","ZNF217","C","OSBPL8",1
"25095","ZNF217","C","SERINC5",1
"25096","ZNF217","C","TET3",1
"25097","ZNF217","C","USP32",1
"25098","ZNF217","C","VAV3",1
"25099","ZNF24","C","ADCK1",-1
"25100","ZNF24","C","AKAP9",-1
"25101","ZNF24","C","CLEC16A",-1
"25102","ZNF24","C","CRTC1",-1
"25103","ZNF24","C","CSMD2",-1
"25104","ZNF24","C","DNAJC6",-1
"25105","ZNF24","C","FCHO1",-1
"25106","ZNF24","C","KCNB1",-1
"25107","ZNF24","C","MUC4",-1
"25108","ZNF24","C","MYEOV",-1
"25109","ZNF24","C","NCS1",-1
"25110","ZNF24","C","OTUD3",-1
"25111","ZNF24","C","RB1CC1",-1
"25112","ZNF24","C","SGK1",-1
"25113","ZNF24","C","SNX8",-1
"25114","ZNF24","C","SULT2B1",-1
"25115","ZNF24","C","TBXAS1",-1
"25116","ZNF24","C","TRPV4",-1
"25117","ZNF24","C","USP31",-1
"25118","ZNF24","C","ZNF131",-1
"25119","ZNF263","B","AATK",-1
"25120","ZNF263","B","ABCA7",-1
"25121","ZNF263","B","ABR",-1
"25122","ZNF263","B","ACOT7",-1
"25123","ZNF263","B","ACSF3",-1
"25124","ZNF263","B","ACTRT2",-1
"25125","ZNF263","B","ADCY3",-1
"25126","ZNF263","B","ADGRB1",-1
"25127","ZNF263","B","ADGRD1",-1
"25128","ZNF263","B","ADGRG1",-1
"25129","ZNF263","B","AGAP1",-1
"25130","ZNF263","B","AGAP3",-1
"25131","ZNF263","B","AGPAT2",-1
"25132","ZNF263","B","AGPAT3",-1
"25133","ZNF263","B","AGRN",-1
"25134","ZNF263","B","AHDC1",-1
"25135","ZNF263","B","AHRR",-1
"25136","ZNF263","B","AKT2",-1
"25137","ZNF263","B","ANK1",-1
"25138","ZNF263","B","ANKRD11",-1
"25139","ZNF263","B","ANO7",-1
"25140","ZNF263","B","AP2A2",-1
"25141","ZNF263","B","APBA2",-1
"25142","ZNF263","B","ARAP1",-1
"25143","ZNF263","B","ARHGAP22",-1
"25144","ZNF263","B","ARHGAP23",-1
"25145","ZNF263","B","ARHGEF1",-1
"25146","ZNF263","B","ARHGEF16",-1
"25147","ZNF263","B","ARHGEF17",-1
"25148","ZNF263","B","ARID1B",-1
"25149","ZNF263","B","ASAP1",-1
"25150","ZNF263","B","ASAP2",-1
"25151","ZNF263","B","ASS1",-1
"25152","ZNF263","B","ATP11A",-1
"25153","ZNF263","B","ATP2B2",-1
"25154","ZNF263","B","BAHCC1",-1
"25155","ZNF263","B","BAIAP2",-1
"25156","ZNF263","B","BCOR",-1
"25157","ZNF263","B","BCR",-1
"25158","ZNF263","B","BIN1",-1
"25159","ZNF263","B","BLACE",-1
"25160","ZNF263","B","C2CD2",-1
"25161","ZNF263","B","CACNA1A",-1
"25162","ZNF263","B","CACNA1I",-1
"25163","ZNF263","B","CAMK2B",-1
"25164","ZNF263","B","CASZ1",-1
"25165","ZNF263","B","CBFA2T3",-1
"25166","ZNF263","B","CBX8",-1
"25167","ZNF263","B","CCNY",-1
"25168","ZNF263","B","CDC42EP4",-1
"25169","ZNF263","B","CDH22",-1
"25170","ZNF263","B","CDH23",-1
"25171","ZNF263","B","CFAP46",-1
"25172","ZNF263","B","CHD5",-1
"25173","ZNF263","B","CHST8",-1
"25174","ZNF263","B","CLIP2",-1
"25175","ZNF263","B","CLTCL1",-1
"25176","ZNF263","B","COL13A1",-1
"25177","ZNF263","B","COL16A1",-1
"25178","ZNF263","B","COL18A1",-1
"25179","ZNF263","B","COL26A1",-1
"25180","ZNF263","B","COL27A1",-1
"25181","ZNF263","B","CPNE5",-1
"25182","ZNF263","B","CRTC1",-1
"25183","ZNF263","B","CSNK1D",-1
"25184","ZNF263","B","CTNNA1",-1
"25185","ZNF263","B","CUX1",-1
"25186","ZNF263","B","CUX2",-1
"25187","ZNF263","B","CXXC5",-1
"25188","ZNF263","B","DCAKD",-1
"25189","ZNF263","B","DENND1A",-1
"25190","ZNF263","B","DGCR8",-1
